SpeciesID,RegionNumber,UnitCode,RefugeName,SciName,SciWAuthority,ExternalSourceCode,TaxonCode,TaxonCategoryGroup,TaxonCategoryName,TaxonKingdom,TaxonPhylum,TaxonClass,TaxonSubClass,TaxonInfraclass,TaxonOrder,TaxonSubOrder,TaxonFamily,TaxonRank,TaxonGenus,RefugeCommonNames,Synonyms,Occurrence,OccurrenceTags,OccurrenceNote,Seasonality,Origin,OriginTags,OriginNote,Abundance,AbundanceNote,SpringAbundance,SpringAbundanceNote,SummerAbundance,SummerAbundanceNote,FallAbundance,FallAbundanceNote,WinterAbundance,WinterAbundanceNote,Management,RecordStatus,RefugeAcceptedStatus,Sensitive,SensitivityNote,ExternalLinks,SpeciesNote,RefugeTags,SSOC_StatusLookup,CreatedBy,CreatedDate,LastModifiedBy,LastModifiedDate
163888,7,FF07RKNA00,Kenai National Wildlife Refuge,Chen,"Chen Boie, 1822",175037,77741,Animals,Bird,Animalia,Chordata,Aves,,,Anseriformes,,Anatidae,Genus,Chen,Snow geese,77719,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:50:03 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:50:04 PM
160961,7,FF07RKNA00,Kenai National Wildlife Refuge,Oceanodroma furcata,"Oceanodroma furcata (Gmelin, 1789)",174625,82514,Animals,Bird,Animalia,Chordata,Aves,,,Procellariiformes,,Hydrobatidae,Species,Oceanodroma,Fork-tailed storm-petrel,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://ebird.org/ebird/view/checklist/S2820571, http://ebird.org/ebird/view/checklist/S3046963",Tustumena and Skilak Lake in Fall,,,Script: Mark_Laker@fws.gov,6/5/2019 10:14:39 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:18:37 AM
163136,7,FF07RKNA00,Kenai National Wildlife Refuge,Trochilidae,Trochilidae,178028,83879,Animals,Bird,Animalia,Chordata,Aves,,,Apodiformes,,Trochilidae,Family,,Unidentified hummingbird,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:42:53 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:42:54 PM
163147,7,FF07RKNA00,Kenai National Wildlife Refuge,Ciconiiformes,Ciconiiformes,174770,84413,Animals,Bird,Animalia,Chordata,Aves,,,Ciconiiformes,,,Order,,Tube-nosed swimmers,81973,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:43:00 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:43:01 PM
166544,7,FF07RKNA00,Kenai National Wildlife Refuge,Anthus,"Anthus Bechstein, 1805",178488,87453,Animals,Bird,Animalia,Chordata,Aves,,,Passeriformes,,Motacillidae,Genus,Anthus,Unidentified pipit,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:11:48 PM,Script: Mark_Laker@fws.gov,6/5/2019 11:11:49 PM
160465,7,FF07RKNA00,Kenai National Wildlife Refuge,Cottus aleuticus,"Cottus aleuticus Gilbert, 1896",167230,70721,Animals,Fish,Animalia,Chordata,Teleostei,,,Scorpaeniformes,Cottoidei,Cottidae,Species,Cottus,Coastrange sculpin,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://ecos.fws.gov/ServCatFiles/reference/holding/2361, http://www.sf.adfg.state.ak.us/fedaidpdfs/fred.122.pdf",,,,Script: Mark_Laker@fws.gov,6/5/2019 10:08:50 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:17:01 AM
160727,7,FF07RKNA00,Kenai National Wildlife Refuge,Charadrius semipalmatus,"Charadrius semipalmatus Bonaparte, 1825",176506,77630,Animals,Bird,Animalia,Chordata,Aves,,,Charadriiformes,,Charadriidae,Species,Charadrius,Semipalmated plover,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://ebird.org/ebird/view/checklist/S11505349, http://ebird.org/ebird/view/checklist/S5866257, http://ebird.org/ebird/view/checklist/S5866267, http://ebird.org/ebird/view/checklist/S5866271, http://ebird.org/ebird/view/checklist/S5866272, http://ebird.org/ebird/view/checklist/S5866280, http://ebird.org/ebird/view/checklist/S5866304, http://ebird.org/ebird/view/checklist/S5870968, http://ebird.org/ebird/view/checklist/S5870988, http://ebird.org/ebird/view/checklist/S6447196, http://ebird.org/ebird/view/checklist/S6550984, http://ebird.org/ebird/view/checklist/S6550985, http://ebird.org/ebird/view/checklist/S6550986, http://ebird.org/ebird/view/checklist/S6550989, http://ebird.org/ebird/view/checklist/S6550991, http://ebird.org/ebird/view/checklist/S6550992, http://ebird.org/ebird/view/checklist/S6550993, http://ebird.org/ebird/view/checklist/S6550995, http://ebird.org/ebird/view/checklist/S6551022, http://ebird.org/ebird/view/checklist/S6551023, http://ebird.org/ebird/view/checklist/S6551026, http://ebird.org/ebird/view/checklist/S6551027, http://ebird.org/ebird/view/checklist/S6551031, http://ebird.org/ebird/view/checklist/S6551033, http://ebird.org/ebird/view/checklist/S6551034, http://ebird.org/ebird/view/checklist/S6551035, http://ebird.org/ebird/view/checklist/S6551036, http://ebird.org/ebird/view/checklist/S6551037, http://ebird.org/ebird/view/checklist/S6551038, http://ebird.org/ebird/view/checklist/S6723932, http://ebird.org/ebird/view/checklist/S6980220, http://ebird.org/ebird/view/checklist/S6980231, http://ebird.org/ebird/view/checklist/S6980232, http://ebird.org/ebird/view/checklist/S6980241, http://ebird.org/ebird/view/checklist/S6980246, http://ebird.org/ebird/view/checklist/S6980248, http://ebird.org/ebird/view/checklist/S6980249, http://ebird.org/ebird/view/checklist/S6980250, http://ebird.org/ebird/view/checklist/S6980251, http://ebird.org/ebird/view/checklist/S6980252, http://ebird.org/ebird/view/checklist/S6980253, http://ebird.org/ebird/view/checklist/S6980264, http://ebird.org/ebird/view/checklist/S6980268, http://ebird.org/ebird/view/checklist/S6980269, http://ebird.org/ebird/view/checklist/S6980275, http://ebird.org/ebird/view/checklist/S6980277, http://ebird.org/ebird/view/checklist/S6980278, http://ebird.org/ebird/view/checklist/S6980279, http://ebird.org/ebird/view/checklist/S6980283, http://ebird.org/ebird/view/checklist/S6980288, http://ebird.org/ebird/view/checklist/S6980298, http://ebird.org/ebird/view/checklist/S6980299, http://ebird.org/ebird/view/checklist/S6980301, http://ebird.org/ebird/view/checklist/S6980302, http://ebird.org/ebird/view/checklist/S6980303, http://ebird.org/ebird/view/checklist/S6980306, http://ebird.org/ebird/view/checklist/S6980309, http://ebird.org/ebird/view/checklist/S6980341, http://ebird.org/ebird/view/checklist/S6980342, http://ebird.org/ebird/view/checklist/S6980343, http://ebird.org/ebird/view/checklist/S6980346, http://ebird.org/ebird/view/checklist/S6980348, http://ebird.org/ebird/view/checklist/S6980349, http://ebird.org/ebird/view/checklist/S6980350, http://ebird.org/ebird/view/checklist/S6980352, http://ebird.org/ebird/view/checklist/S6980353, http://ebird.org/ebird/view/checklist/S6980354, http://ebird.org/ebird/view/checklist/S6980355, http://ebird.org/ebird/view/checklist/S6980356, http://ebird.org/ebird/view/checklist/S6980359",Common Breeder on Refuge,,,Script: Mark_Laker@fws.gov,6/5/2019 10:12:04 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:18:09 AM
160660,7,FF07RKNA00,Kenai National Wildlife Refuge,Lota lota,"Lota lota (Linnaeus, 1758)",164725,73193,Animals,Fish,Animalia,Chordata,Teleostei,,,Gadiformes,,Gadidae,Species,Lota,"Burbot, Ellpout",,Present,,, Seasonal Occurrence Uncertain,Non-native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,1,,,Script: Mark_Laker@fws.gov,6/5/2019 10:11:14 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:11:15 PM
165534,7,FF07RKNA00,Kenai National Wildlife Refuge,Gasterosteus aculeatus,"Gasterosteus aculeatus Linnaeus, 1758",166365,74131,Animals,Fish,Animalia,Chordata,Teleostei,,,Gasterosteiformes,Gasterosteoidei,Gasterosteidae,Species,Gasterosteus,Threespine stickleback,"114518, 114519, 456045, 74132, 74133, 74134, 74135, 74137, 74138, 74139, 74140, 74141, 74142, 74143, 74144, 74145, 74146, 74148, 74149, 74150, 74151, 74152, 902501, 903120, 906656",Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://ecos.fws.gov/ServCatFiles/reference/holding/2361, http://www.inaturalist.org/observations/2138344, http://www.sf.adfg.state.ak.us/fedaidpdfs/fred.122.pdf",,,,Script: Mark_Laker@fws.gov,6/5/2019 11:03:02 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:17:02 AM
167145,7,FF07RKNA00,Kenai National Wildlife Refuge,Meleagris gallopavo,"Meleagris gallopavo Linnaeus, 1758",176136,86451,Animals,Bird,Animalia,Chordata,Aves,,,Galliformes,,Phasianidae,Species,Meleagris,Wild turkey,,Present,,, Seasonal Occurrence Uncertain,Non-native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,5/6/05 West Entrance of Skilak Loop,,,Script: Mark_Laker@fws.gov,6/5/2019 11:16:54 PM,Script: Mark_Laker@fws.gov,6/5/2019 11:16:55 PM
132118,7,FF07RKNA00,Kenai National Wildlife Refuge,Gavia immer,"Gavia immer (Brunnich, 1764)",174469,81671,Animals,Bird,Animalia,Chordata,Aves,,,Gaviiformes,,Gaviidae,Species,Gavia,Common loon,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://ebird.org/ebird/view/checklist/S10830630, http://ebird.org/ebird/view/checklist/S11505349, http://ebird.org/ebird/view/checklist/S18838056, http://ebird.org/ebird/view/checklist/S19989982, http://ebird.org/ebird/view/checklist/S2251673, http://ebird.org/ebird/view/checklist/S23192260, http://ebird.org/ebird/view/checklist/S23973040, http://ebird.org/ebird/view/checklist/S24069976, http://ebird.org/ebird/view/checklist/S24877516, http://ebird.org/ebird/view/checklist/S24877517, http://ebird.org/ebird/view/checklist/S25069362, http://ebird.org/ebird/view/checklist/S25124482, http://ebird.org/ebird/view/checklist/S25368335, http://ebird.org/ebird/view/checklist/S25492838, http://ebird.org/ebird/view/checklist/S25523966, http://ebird.org/ebird/view/checklist/S25523972, http://ebird.org/ebird/view/checklist/S25523997, http://ebird.org/ebird/view/checklist/S25724908, http://ebird.org/ebird/view/checklist/S26074376, http://ebird.org/ebird/view/checklist/S26096151, http://ebird.org/ebird/view/checklist/S2847755, http://ebird.org/ebird/view/checklist/S3928853, http://ebird.org/ebird/view/checklist/S4147088, http://ebird.org/ebird/view/checklist/S4149067, http://ebird.org/ebird/view/checklist/S4342574, http://ebird.org/ebird/view/checklist/S4739791, http://ebird.org/ebird/view/checklist/S4841810, http://ebird.org/ebird/view/checklist/S5007918, http://ebird.org/ebird/view/checklist/S5060093, http://ebird.org/ebird/view/checklist/S5060120, http://ebird.org/ebird/view/checklist/S5080215, http://ebird.org/ebird/view/checklist/S5139558, http://ebird.org/ebird/view/checklist/S5146751, http://ebird.org/ebird/view/checklist/S5146753, http://ebird.org/ebird/view/checklist/S5153679, http://ebird.org/ebird/view/checklist/S5165657, http://ebird.org/ebird/view/checklist/S5176447, http://ebird.org/ebird/view/checklist/S5177912, http://ebird.org/ebird/view/checklist/S5177915, http://ebird.org/ebird/view/checklist/S5181197, http://ebird.org/ebird/view/checklist/S5187103, http://ebird.org/ebird/view/checklist/S5187530, http://ebird.org/ebird/view/checklist/S5188713, http://ebird.org/ebird/view/checklist/S5190691, http://ebird.org/ebird/view/checklist/S5190837, http://ebird.org/ebird/view/checklist/S5205805, http://ebird.org/ebird/view/checklist/S5206625, http://ebird.org/ebird/view/checklist/S5206629, http://ebird.org/ebird/view/checklist/S5247368, http://ebird.org/ebird/view/checklist/S5247376, http://ebird.org/ebird/view/checklist/S5250829, http://ebird.org/ebird/view/checklist/S5345365, http://ebird.org/ebird/view/checklist/S5355396, http://ebird.org/ebird/view/checklist/S5866241, http://ebird.org/ebird/view/checklist/S5866244, http://ebird.org/ebird/view/checklist/S5866249, http://ebird.org/ebird/view/checklist/S5866251, http://ebird.org/ebird/view/checklist/S5866253, http://ebird.org/ebird/view/checklist/S5866254, http://ebird.org/ebird/view/checklist/S5866256, http://ebird.org/ebird/view/checklist/S5866258, http://ebird.org/ebird/view/checklist/S5866264, http://ebird.org/ebird/view/checklist/S5866267, http://ebird.org/ebird/view/checklist/S5866268, http://ebird.org/ebird/view/checklist/S5866269, http://ebird.org/ebird/view/checklist/S5866270, http://ebird.org/ebird/view/checklist/S5866271, http://ebird.org/ebird/view/checklist/S5866279, http://ebird.org/ebird/view/checklist/S5866286, http://ebird.org/ebird/view/checklist/S5866289, http://ebird.org/ebird/view/checklist/S5866294, http://ebird.org/ebird/view/checklist/S5866301, http://ebird.org/ebird/view/checklist/S5866303, http://ebird.org/ebird/view/checklist/S5866305, http://ebird.org/ebird/view/checklist/S5866310, http://ebird.org/ebird/view/checklist/S5870963, http://ebird.org/ebird/view/checklist/S5870965, http://ebird.org/ebird/view/checklist/S5870966, http://ebird.org/ebird/view/checklist/S5870968, http://ebird.org/ebird/view/checklist/S5870969, http://ebird.org/ebird/view/checklist/S5870970, http://ebird.org/ebird/view/checklist/S5870973, http://ebird.org/ebird/view/checklist/S5870978, http://ebird.org/ebird/view/checklist/S5870985, http://ebird.org/ebird/view/checklist/S5870987, http://ebird.org/ebird/view/checklist/S5870989, http://ebird.org/ebird/view/checklist/S5870994, http://ebird.org/ebird/view/checklist/S6431386, http://ebird.org/ebird/view/checklist/S6442445, http://ebird.org/ebird/view/checklist/S6446826, http://ebird.org/ebird/view/checklist/S6447196, http://ebird.org/ebird/view/checklist/S6457399, http://ebird.org/ebird/view/checklist/S6470158, http://ebird.org/ebird/view/checklist/S6492243, http://ebird.org/ebird/view/checklist/S6493653, http://ebird.org/ebird/view/checklist/S6529816, http://ebird.org/ebird/view/checklist/S6551001, http://ebird.org/ebird/view/checklist/S6551030, http://ebird.org/ebird/view/checklist/S6551036, http://ebird.org/ebird/view/checklist/S6551038, http://ebird.org/ebird/view/checklist/S6554428, http://ebird.org/ebird/view/checklist/S6593802, http://ebird.org/ebird/view/checklist/S6597554, http://ebird.org/ebird/view/checklist/S6597573, http://ebird.org/ebird/view/checklist/S6607093, http://ebird.org/ebird/view/checklist/S6615174, http://ebird.org/ebird/view/checklist/S6723932, http://ebird.org/ebird/view/checklist/S6731933, http://ebird.org/ebird/view/checklist/S6763049, http://ebird.org/ebird/view/checklist/S6803816, http://ebird.org/ebird/view/checklist/S6811244, http://ebird.org/ebird/view/checklist/S6828335, http://ebird.org/ebird/view/checklist/S6828345, http://ebird.org/ebird/view/checklist/S6833740, http://ebird.org/ebird/view/checklist/S6869452, http://ebird.org/ebird/view/checklist/S6870315, http://ebird.org/ebird/view/checklist/S6873993, http://ebird.org/ebird/view/checklist/S6914424, http://ebird.org/ebird/view/checklist/S6971685, http://ebird.org/ebird/view/checklist/S6980220, http://ebird.org/ebird/view/checklist/S6980229, http://ebird.org/ebird/view/checklist/S6980234, http://ebird.org/ebird/view/checklist/S6980245, http://ebird.org/ebird/view/checklist/S6980251, http://ebird.org/ebird/view/checklist/S6980253, http://ebird.org/ebird/view/checklist/S6980258, http://ebird.org/ebird/view/checklist/S6980266, http://ebird.org/ebird/view/checklist/S6980273, http://ebird.org/ebird/view/checklist/S6980274, http://ebird.org/ebird/view/checklist/S6980276, http://ebird.org/ebird/view/checklist/S6980277, http://ebird.org/ebird/view/checklist/S6980279, http://ebird.org/ebird/view/checklist/S6980281, http://ebird.org/ebird/view/checklist/S6980283, http://ebird.org/ebird/view/checklist/S6980284, http://ebird.org/ebird/view/checklist/S6980289, http://ebird.org/ebird/view/checklist/S6980295, http://ebird.org/ebird/view/checklist/S6980296, http://ebird.org/ebird/view/checklist/S6980303, http://ebird.org/ebird/view/checklist/S6980306, http://ebird.org/ebird/view/checklist/S6980307, http://ebird.org/ebird/view/checklist/S6980308, http://ebird.org/ebird/view/checklist/S6980309, http://ebird.org/ebird/view/checklist/S6980310, http://ebird.org/ebird/view/checklist/S6980323, http://ebird.org/ebird/view/checklist/S7186373, http://ebird.org/ebird/view/checklist/S7333547, http://ebird.org/ebird/view/checklist/S7519310, http://ebird.org/ebird/view/checklist/S8287813, http://ebird.org/ebird/view/checklist/S8309514, http://ebird.org/ebird/view/checklist/S8343529, http://ebird.org/ebird/view/checklist/S8343534, http://ebird.org/ebird/view/checklist/S8365991, http://ebird.org/ebird/view/checklist/S8366301, http://ebird.org/ebird/view/checklist/S8379153, http://ebird.org/ebird/view/checklist/S8388735, http://ebird.org/ebird/view/checklist/S8490246, http://ebird.org/ebird/view/checklist/S8521206, http://ebird.org/ebird/view/checklist/S8521237, http://ebird.org/ebird/view/checklist/S8542654, http://ebird.org/ebird/view/checklist/S9106487, http://www.inaturalist.org/observations/117215",,,,Script: Mark_Laker@fws.gov,6/5/2019 6:10:24 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:17:32 AM
131954,7,FF07RKNA00,Kenai National Wildlife Refuge,Gavia stellata,"Gavia stellata (Pontoppidan, 1763)",174474,81677,Animals,Bird,Animalia,Chordata,Aves,,,Gaviiformes,,Gaviidae,Species,Gavia,Red-throated loon,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://ebird.org/ebird/view/checklist/S13346745, http://ebird.org/ebird/view/checklist/S6447196, http://ebird.org/ebird/view/checklist/S6723932, http://ebird.org/ebird/view/checklist/S8521206",,,,Script: Mark_Laker@fws.gov,6/5/2019 6:09:18 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:17:32 AM
131970,7,FF07RKNA00,Kenai National Wildlife Refuge,Podiceps,"Podiceps Latham, 1787",174478,81681,Animals,Bird,Animalia,Chordata,Aves,,,Podicipediformes,,Podicipedidae,Genus,Podiceps,,884592,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 6:09:25 PM,Script: Mark_Laker@fws.gov,6/5/2019 6:09:26 PM
131973,7,FF07RKNA00,Kenai National Wildlife Refuge,Pandion,"Pandion Savigny, 1809",175589,81836,Animals,Bird,Animalia,Chordata,Aves,,,Accipitriformes,,Pandionidae,Genus,Pandion,Ospreys,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 6:09:27 PM,Script: Mark_Laker@fws.gov,6/5/2019 6:09:27 PM
134316,7,FF07RKNA00,Kenai National Wildlife Refuge,Aegolius acadicus,"Aegolius acadicus (J. F. Gmelin, 1788)",177942,82979,Animals,Bird,Animalia,Chordata,Aves,,,Strigiformes,,Strigidae,Species,Aegolius,Northern saw-whet owl,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://ebird.org/ebird/view/checklist/S23791344, http://ebird.org/ebird/view/checklist/S2620567, http://ebird.org/ebird/view/checklist/S5866236, http://ebird.org/ebird/view/checklist/S5866267, http://ebird.org/ebird/view/checklist/S5866282, http://ebird.org/ebird/view/checklist/S6551007, http://ebird.org/ebird/view/checklist/S6980329",breeder on the refuge,,,Script: Mark_Laker@fws.gov,6/5/2019 6:26:04 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:18:43 AM
136358,7,FF07RKNA00,Kenai National Wildlife Refuge,Esox,"Esox Linnaeus, 1758",162138,73558,Animals,Fish,Animalia,Chordata,Teleostei,,,Esociformes,,Esocidae,Genus,Esox,Pikes,,Present,,, Seasonal Occurrence Uncertain,Non-native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 6:40:02 PM,matt_bowser@fws.gov,7/24/2019 10:54:07 AM
131598,7,FF07RKNA00,Kenai National Wildlife Refuge,Pluvialis squatarola,"Pluvialis squatarola (Linnaeus, 1758)",176567,77697,Animals,Bird,Animalia,Chordata,Aves,,,Charadriiformes,,Charadriidae,Species,Pluvialis,Black-bellied plover,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://ebird.org/ebird/view/checklist/S5866256, http://ebird.org/ebird/view/checklist/S5866264, http://ebird.org/ebird/view/checklist/S5866266, http://ebird.org/ebird/view/checklist/S5866267, http://ebird.org/ebird/view/checklist/S5866268, http://ebird.org/ebird/view/checklist/S5866269, http://ebird.org/ebird/view/checklist/S5866270, http://ebird.org/ebird/view/checklist/S5866272, http://ebird.org/ebird/view/checklist/S5866280, http://ebird.org/ebird/view/checklist/S5866290, http://ebird.org/ebird/view/checklist/S5866299, http://ebird.org/ebird/view/checklist/S5866303, http://ebird.org/ebird/view/checklist/S5866305, http://ebird.org/ebird/view/checklist/S5870968, http://ebird.org/ebird/view/checklist/S5870974, http://ebird.org/ebird/view/checklist/S5870983, http://ebird.org/ebird/view/checklist/S5870987, http://ebird.org/ebird/view/checklist/S5870989, http://ebird.org/ebird/view/checklist/S6447196, http://ebird.org/ebird/view/checklist/S6550978, http://ebird.org/ebird/view/checklist/S6550979, http://ebird.org/ebird/view/checklist/S6550981, http://ebird.org/ebird/view/checklist/S6550985, http://ebird.org/ebird/view/checklist/S6550989, http://ebird.org/ebird/view/checklist/S6550991, http://ebird.org/ebird/view/checklist/S6550992, http://ebird.org/ebird/view/checklist/S6550996, http://ebird.org/ebird/view/checklist/S6551006, http://ebird.org/ebird/view/checklist/S6551009, http://ebird.org/ebird/view/checklist/S6723932, http://ebird.org/ebird/view/checklist/S6980260, http://ebird.org/ebird/view/checklist/S6980268, http://ebird.org/ebird/view/checklist/S6980297, http://ebird.org/ebird/view/checklist/S6980310, http://ebird.org/ebird/view/checklist/S6980328, http://ebird.org/ebird/view/checklist/S6980331, http://ebird.org/ebird/view/checklist/S6980334, http://ebird.org/ebird/view/checklist/S6980335, http://ebird.org/ebird/view/checklist/S6980336, http://ebird.org/ebird/view/checklist/S6980338, http://ebird.org/ebird/view/checklist/S6980342, http://ebird.org/ebird/view/checklist/S6980346, http://ebird.org/ebird/view/checklist/S6980348, http://ebird.org/ebird/view/checklist/S6980349",,,,Script: Mark_Laker@fws.gov,6/5/2019 6:06:56 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:18:10 AM
131883,7,FF07RKNA00,Kenai National Wildlife Refuge,Melanitta,"Melanitta F. Boie, 1822",175162,78550,Animals,Bird,Animalia,Chordata,Aves,,,Anseriformes,,Anatidae,Genus,Melanitta,Scoters,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 6:08:51 PM,Script: Mark_Laker@fws.gov,6/5/2019 6:08:51 PM
131884,7,FF07RKNA00,Kenai National Wildlife Refuge,Melanitta fusca,"Melanitta fusca (Linnaeus, 1758)",175163,78551,Animals,Bird,Animalia,Chordata,Aves,,,Anseriformes,,Anatidae,Species,Melanitta,White-winged scoter,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://ebird.org/ebird/view/checklist/S5866256, http://ebird.org/ebird/view/checklist/S5866286, http://ebird.org/ebird/view/checklist/S5866287, http://ebird.org/ebird/view/checklist/S5870968, http://ebird.org/ebird/view/checklist/S6529816, http://ebird.org/ebird/view/checklist/S6607093, http://ebird.org/ebird/view/checklist/S6914424, http://ebird.org/ebird/view/checklist/S6980260, http://ebird.org/ebird/view/checklist/S6980302",annual on refuge,,,Script: Mark_Laker@fws.gov,6/5/2019 6:08:51 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:17:13 AM
