SpeciesID,RegionNumber,UnitCode,RefugeName,SciName,SciWAuthority,ExternalSourceCode,TaxonCode,TaxonCategoryGroup,TaxonCategoryName,TaxonKingdom,TaxonPhylum,TaxonClass,TaxonSubClass,TaxonInfraclass,TaxonOrder,TaxonSubOrder,TaxonFamily,TaxonRank,TaxonGenus,RefugeCommonNames,Synonyms,Occurrence,OccurrenceTags,OccurrenceNote,Seasonality,Origin,OriginTags,OriginNote,Abundance,AbundanceNote,SpringAbundance,SpringAbundanceNote,SummerAbundance,SummerAbundanceNote,FallAbundance,FallAbundanceNote,WinterAbundance,WinterAbundanceNote,Management,RecordStatus,RefugeAcceptedStatus,Sensitive,SensitivityNote,ExternalLinks,SpeciesNote,RefugeTags,SSOC_StatusLookup,CreatedBy,CreatedDate,LastModifiedBy,LastModifiedDate
200161,7,FF07RKNA00,Kenai National Wildlife Refuge,Erythraeus tonsus,"Erythraeus tonsus (L. Koch, 1879)",,1210518,Animals,Spider/Scorpion,Animalia,Arthropoda,Euchelicerata,Arachnida,,Trombidiformes,Prostigmata,Erythraeidae,Species,Erythraeus,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://arctos.database.museum/guid/KNWR:Ento:6407, http://arctos.database.museum/guid/KNWR:Ento:6414",,,,matt_bowser@fws.gov,12/17/2019 10:16:57 AM,matt_bowser@fws.gov,12/17/2019 10:34:32 AM
191787,7,FF07RKNA00,Kenai National Wildlife Refuge,Strigamia chionophila,"Strigamia chionophila Wood, 1862",1092254,1186269,Animals,Other Non-vertebrates,Animalia,Arthropoda,Chilopoda,Pleurostigmophora,,Geophilomorpha,Adesmata,Geophilidae,Species,Strigamia,,,Present,,,,Native,,,Common,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Ento:7331,,,,matt_bowser@fws.gov,11/13/2019 10:13:24 AM,matt_bowser@fws.gov,11/13/2019 10:13:24 AM
191788,7,FF07RKNA00,Kenai National Wildlife Refuge,Lithobius stejnegeri,"Lithobius stejnegeri (Bollman, 1893)",1087878,1181896,Animals,Other Non-vertebrates,Animalia,Arthropoda,Chilopoda,Pleurostigmophora,,Lithobiomorpha,,Lithobiidae,Species,Lithobius,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Ento:6373,,,,matt_bowser@fws.gov,11/13/2019 10:15:57 AM,matt_bowser@fws.gov,11/13/2019 10:15:57 AM
191784,7,FF07RKNA00,Kenai National Wildlife Refuge,Daphnia longiremis,"Daphnia longiremis G. O. Sars, 1861",83887,716706,Animals,Crab/Lobster/Shrimp,Animalia,Arthropoda,Branchiopoda,Phyllopoda,,Diplostraca,Cladocera,Daphniidae,Species,Daphnia,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,https://www.ciaanet.org/Projects/2017%20HIDDEN%20LAKE%20RPT.pdf,,,,matt_bowser@fws.gov,11/12/2019 5:51:11 PM,matt_bowser@fws.gov,11/12/2019 5:51:12 PM
176106,7,FF07RKNA00,Kenai National Wildlife Refuge,Lumbricus rubellus,"Lumbricus rubellus Hoffmeister, 1843",977383,962730,Animals,Other Non-vertebrates,Animalia,Annelida,Clitellata,,,Opisthopora,Crassiclitellata,Lumbricidae,Species,Lumbricus,Red marsh worm,,Present,,, Seasonal Occurrence Uncertain,Non-native,Invasive,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Ento:6755,,,,Script: Mark_Laker@fws.gov,6/6/2019 12:44:16 AM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:18:59 AM
176107,7,FF07RKNA00,Kenai National Wildlife Refuge,Dendrobaena octaedra,"Dendrobaena octaedra (Savigny, 1826)",975999,965183,Animals,Other Non-vertebrates,Animalia,Annelida,Clitellata,,,Opisthopora,Crassiclitellata,Lumbricidae,Species,Dendrobaena,Octagonal-tailed worm,,Present,,, Seasonal Occurrence Uncertain,Non-native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://arctos.database.museum/guid/KNWR:Ento:6764, http://arctos.database.museum/guid/KNWR:Ento:7045, http://arctos.database.museum/guid/KNWR:Ento:7046, http://arctos.database.museum/guid/KNWR:Ento:7047, http://arctos.database.museum/guid/KNWR:Ento:7049, http://arctos.database.museum/guid/KNWR:Ento:7050, http://arctos.database.museum/guid/KNWR:Ento:7052, http://arctos.database.museum/guid/KNWR:Ento:7053, http://arctos.database.museum/guid/KNWR:Ento:7054, http://arctos.database.museum/guid/KNWR:Ento:7055, http://arctos.database.museum/guid/KNWR:Ento:7056, http://arctos.database.museum/guid/KNWR:Ento:7057, http://arctos.database.museum/guid/KNWR:Ento:7058, http://arctos.database.museum/guid/KNWR:Ento:7059, http://arctos.database.museum/guid/KNWR:Ento:7065, http://arctos.database.museum/guid/KNWR:Ento:7066, http://arctos.database.museum/guid/KNWR:Ento:7067, http://arctos.database.museum/guid/KNWR:Ento:7068, http://arctos.database.museum/guid/KNWR:Ento:7069, http://arctos.database.museum/guid/KNWR:Ento:7070, http://arctos.database.museum/guid/KNWR:Ento:7071, http://arctos.database.museum/guid/KNWR:Ento:7072, http://arctos.database.museum/guid/KNWR:Ento:7074, http://arctos.database.museum/guid/KNWR:Ento:7076, http://arctos.database.museum/guid/KNWR:Ento:7077, http://arctos.database.museum/guid/KNWR:Ento:7078, http://arctos.database.museum/guid/KNWR:Ento:7079, http://arctos.database.museum/guid/KNWR:Ento:7080, http://arctos.database.museum/guid/KNWR:Ento:7081",,,,Script: Mark_Laker@fws.gov,6/6/2019 12:44:17 AM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:19:00 AM
176108,7,FF07RKNA00,Kenai National Wildlife Refuge,Lumbricus terrestris,"Lumbricus terrestris Linnaeus, 1758",977384,981882,Animals,Other Non-vertebrates,Animalia,Annelida,Clitellata,,,Opisthopora,Crassiclitellata,Lumbricidae,Species,Lumbricus,Nightcrawler,,Present,,, Seasonal Occurrence Uncertain,Non-native,Invasive,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://arctos.database.museum/guid/KNWR:Ento:7060, http://arctos.database.museum/guid/KNWR:Ento:7063",,,,Script: Mark_Laker@fws.gov,6/6/2019 12:44:18 AM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:19:00 AM
159804,7,FF07RKNA00,Kenai National Wildlife Refuge,Anthelia,"Anthelia Lamarck, 1816",719043,616034,Animals,Other Non-vertebrates,Animalia,Cnidaria,Anthozoa,Octocorallia,,Alcyonacea,,Xeniidae,Genus,Anthelia,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:01:22 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:01:22 PM
160223,7,FF07RKNA00,Kenai National Wildlife Refuge,Eurycercus longirostris,"Eurycercus longirostris Hann, 1982",84019,718121,Animals,Crab/Lobster/Shrimp,Animalia,Arthropoda,Branchiopoda,Phyllopoda,,Diplostraca,Cladocera,Chydoridae,Species,Eurycercus,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,There is a specimen record from Watson Lake viewable via the LifeScanner app.,,,Script: Mark_Laker@fws.gov,6/5/2019 10:06:01 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:06:02 PM
153656,7,FF07RKNA00,Kenai National Wildlife Refuge,Mesenchytraeus solifugus,"Mesenchytraeus solifugus (Emery, 1898)",980415,985968,Animals,Other Non-vertebrates,Animalia,Annelida,Clitellata,,,,,Enchytraeidae,Species,Mesenchytraeus,Ice worm,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:51:51 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:51:52 PM
141126,7,FF07RKNA00,Kenai National Wildlife Refuge,Agelenopsis,"Agelenopsis Giebel, 1869",871575,790261,Animals,Spider/Scorpion,Animalia,Arthropoda,Euchelicerata,Arachnida,,Araneae,,Agelenidae,Genus,Agelenopsis,A funnel weaver,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,A specimen was collected by Te'Audra Sanders in July 2009 near the boardwalk on Headquarters Lake.,,,Script: Mark_Laker@fws.gov,6/5/2019 7:16:36 PM,Script: Mark_Laker@fws.gov,6/5/2019 7:16:36 PM
141294,7,FF07RKNA00,Kenai National Wildlife Refuge,Emblyna annulipes,"Emblyna annulipes (Blackwall, 1846)",879245,789077,Animals,Spider/Scorpion,Animalia,Arthropoda,Euchelicerata,Arachnida,,Araneae,,Dictynidae,Species,Emblyna,A meashweaver spider,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://arctos.database.museum/guid/KNWR:Ento:6468, http://arctos.database.museum/guid/KNWR:Ento:6472, http://arctos.database.museum/guid/KNWR:Ento:6582, http://arctos.database.museum/guid/KNWR:Ento:6601, http://arctos.database.museum/guid/KNWR:Ento:6638, http://arctos.database.museum/guid/KNWR:Ento:6641, http://arctos.database.museum/guid/KNWR:Ento:6644, http://arctos.database.museum/guid/UAM:Ento:301757, http://arctos.database.museum/guid/UAM:Ento:301762, http://arctos.database.museum/guid/UAM:Ento:313703, http://arctos.database.museum/guid/UAM:Ento:313704, http://arctos.database.museum/guid/UAM:Ento:313705, http://arctos.database.museum/guid/UAM:Ento:313706, http://arctos.database.museum/guid/UAM:Ento:313716",,,,Script: Mark_Laker@fws.gov,6/5/2019 7:17:58 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:17:16 AM
165678,7,FF07RKNA00,Kenai National Wildlife Refuge,Araneus corticarius,"Araneus corticarius (Emerton, 1884)",851373,817549,Animals,Spider/Scorpion,Animalia,Arthropoda,Euchelicerata,Arachnida,,Araneae,,Araneidae,Species,Araneus,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Ento:10328,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:04:26 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:17:36 AM
161292,7,FF07RKNA00,Kenai National Wildlife Refuge,Misumena vatia,"Misumena vatia (Clerck, 1757)",883786,792696,Animals,Spider/Scorpion,Animalia,Arthropoda,Euchelicerata,Arachnida,,Araneae,,Thomisidae,Species,Misumena,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Ento:3364,Collected for Kenai NWR Long Term Ecological Monitoring Program,,,Script: Mark_Laker@fws.gov,6/5/2019 10:17:54 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:15:05 AM
156152,7,FF07RKNA00,Kenai National Wildlife Refuge,Glossiphonia complanata,"Glossiphonia complanata (Linnaeus, 1758)",69381,561715,Animals,Other Non-vertebrates,Animalia,Annelida,Clitellata,Lumbriculata,,Hirudinida,Rhynchobdellida,Glossiphoniidae,Species,Glossiphonia,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,{http://dx.doi.org/10.7299/X7959HQT},,,Script: Mark_Laker@fws.gov,6/5/2019 9:17:42 PM,Script: Mark_Laker@fws.gov,6/5/2019 9:17:42 PM
153703,7,FF07RKNA00,Kenai National Wildlife Refuge,Pocadicnemis pumila,"Pocadicnemis pumila (Blackwall, 1841)",865584,805308,Animals,Spider/Scorpion,Animalia,Arthropoda,Euchelicerata,Arachnida,,Araneae,,Linyphiidae,Species,Pocadicnemis,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://arctos.database.museum/guid/KNWR:Ento:6506, http://arctos.database.museum/guid/UAM:Ento:301759",,,,Script: Mark_Laker@fws.gov,6/5/2019 8:52:13 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:18:34 AM
141295,7,FF07RKNA00,Kenai National Wildlife Refuge,Emblyna chitina,"Emblyna chitina (Chamberlin & Gertsch, 1958)",879255,789087,Animals,Spider/Scorpion,Animalia,Arthropoda,Euchelicerata,Arachnida,,Araneae,,Dictynidae,Species,Emblyna,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://arctos.database.museum/guid/KNWR:Ento:6627, http://arctos.database.museum/guid/UAM:Ento:313707",,,,Script: Mark_Laker@fws.gov,6/5/2019 7:17:59 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:17:16 AM
141335,7,FF07RKNA00,Kenai National Wildlife Refuge,Ceratinella ornatula,"Ceratinella ornatula (Crosby & Bishop, 1925)",853534,818654,Animals,Spider/Scorpion,Animalia,Arthropoda,Euchelicerata,Arachnida,,Araneae,,Linyphiidae,Species,Ceratinella,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://arctos.database.museum/guid/KNWR:Ento:6473, http://arctos.database.museum/guid/UAM:Ento:309419",,,,Script: Mark_Laker@fws.gov,6/5/2019 7:18:15 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:18:36 AM
165900,7,FF07RKNA00,Kenai National Wildlife Refuge,Sminthurus,"Sminthurus Latreille, 1802",100376,4574,Animals,Other Non-vertebrates,Animalia,Arthropoda,Collembola,,,Collembola,Symphypleona,Sminthuridae,Genus,Sminthurus,,4575,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:06:15 PM,Script: Mark_Laker@fws.gov,6/5/2019 11:06:15 PM
160225,7,FF07RKNA00,Kenai National Wildlife Refuge,Halobisium occidentale,"Halobisium occidentale Beier, 1931",82726,718886,Animals,Spider/Scorpion,Animalia,Arthropoda,Euchelicerata,Arachnida,,Pseudoscorpiones,Iocheirata,Neobisiidae,Species,Halobisium,Intertidal pseudoscorpion,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://www.inaturalist.org/observations/6565787, http://www.inaturalist.org/observations/6612878",,,,Script: Mark_Laker@fws.gov,6/5/2019 10:06:02 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:17:02 AM
159836,7,FF07RKNA00,Kenai National Wildlife Refuge,Nothrus borussicus,"Nothrus borussicus Sellnick, 1928",736868,653523,Animals,Spider/Scorpion,Animalia,Arthropoda,Euchelicerata,Arachnida,,Sarcoptiformes,Oribatida,Nothridae,Species,Nothrus,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,Collected on nunatak in Harding Icefield from soil core by Berlese funnel. Determination by Dr. Zoe Lindo.,,,Script: Mark_Laker@fws.gov,6/5/2019 10:01:46 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:01:47 PM
159839,7,FF07RKNA00,Kenai National Wildlife Refuge,Eremaeus translamellatus,"Eremaeus translamellatus Hammer, 1952",738565,657641,Animals,Spider/Scorpion,Animalia,Arthropoda,Euchelicerata,Arachnida,,Sarcoptiformes,Oribatida,Eremaeidae,Species,Eremaeus,An oribatid mite,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,Collected in 2007 from a nunatak in the Harding Icefield. Extracted from a soil core by Berlese funnel. Determination by Dr. Zoe Lindo.,,,Script: Mark_Laker@fws.gov,6/5/2019 10:01:48 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:01:48 PM
153577,7,FF07RKNA00,Kenai National Wildlife Refuge,Theridiosomatidae,"Theridiosomatidae Simon, 1881",847766,885356,Animals,Spider/Scorpion,Animalia,Arthropoda,Euchelicerata,Arachnida,,Araneae,,Theridiosomatidae,Family,,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:51:05 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:51:06 PM
156153,7,FF07RKNA00,Kenai National Wildlife Refuge,Helobdella stagnalis,"Helobdella stagnalis (Linnaeus, 1758)",69398,563878,Animals,Other Non-vertebrates,Animalia,Annelida,Clitellata,Lumbriculata,,Hirudinida,Rhynchobdellida,Glossiphoniidae,Species,Helobdella,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,{http://dx.doi.org/10.7299/X7959HQT},,,Script: Mark_Laker@fws.gov,6/5/2019 9:17:42 PM,Script: Mark_Laker@fws.gov,6/5/2019 9:17:43 PM
141296,7,FF07RKNA00,Kenai National Wildlife Refuge,Emblyna manitoba,"Emblyna manitoba (Ivie, 1947)",879279,789111,Animals,Spider/Scorpion,Animalia,Arthropoda,Euchelicerata,Arachnida,,Araneae,,Dictynidae,Species,Emblyna,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://arctos.database.museum/guid/KNWR:Ento:2090, http://arctos.database.museum/guid/UAM:Ento:313708, http://arctos.database.museum/guid/UAM:Ento:313714, http://arctos.database.museum/guid/UAM:Ento:313715",,,,Script: Mark_Laker@fws.gov,6/5/2019 7:17:59 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:17:16 AM
141128,7,FF07RKNA00,Kenai National Wildlife Refuge,Coriarachne,"Coriarachne Thorell, 1870",871926,794364,Animals,Spider/Scorpion,Animalia,Arthropoda,Euchelicerata,Arachnida,,Araneae,,Thomisidae,Genus,Coriarachne,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 7:16:37 PM,Script: Mark_Laker@fws.gov,6/5/2019 7:16:37 PM
141342,7,FF07RKNA00,Kenai National Wildlife Refuge,Estrandia grandaeva,"Estrandia grandaeva (Keyserling, 1886)",856282,820866,Animals,Spider/Scorpion,Animalia,Arthropoda,Euchelicerata,Arachnida,,Araneae,,Linyphiidae,Species,Estrandia,A sheet-web spider,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://arctos.database.museum/guid/KNWR:Ento:2164, http://arctos.database.museum/guid/KNWR:Ento:3804, http://arctos.database.museum/guid/KNWR:Ento:4716, http://arctos.database.museum/guid/KNWR:Ento:6417, http://arctos.database.museum/guid/KNWR:Ento:6419, http://arctos.database.museum/guid/KNWR:Ento:6426, http://arctos.database.museum/guid/KNWR:Ento:6428, http://arctos.database.museum/guid/KNWR:Ento:6432, http://arctos.database.museum/guid/KNWR:Ento:6438, http://arctos.database.museum/guid/KNWR:Ento:6439, http://arctos.database.museum/guid/KNWR:Ento:6442, http://arctos.database.museum/guid/KNWR:Ento:6443, http://arctos.database.museum/guid/KNWR:Ento:6446, http://arctos.database.museum/guid/KNWR:Ento:6462, http://arctos.database.museum/guid/KNWR:Ento:6476, http://arctos.database.museum/guid/KNWR:Ento:6479, http://arctos.database.museum/guid/KNWR:Ento:6484, http://arctos.database.museum/guid/KNWR:Ento:6486, http://arctos.database.museum/guid/KNWR:Ento:6491, http://arctos.database.museum/guid/KNWR:Ento:6492, http://arctos.database.museum/guid/KNWR:Ento:6494, http://arctos.database.museum/guid/KNWR:Ento:6502, http://arctos.database.museum/guid/KNWR:Ento:6507, http://arctos.database.museum/guid/KNWR:Ento:6508, http://arctos.database.museum/guid/KNWR:Ento:6515, http://arctos.database.museum/guid/KNWR:Ento:6518, http://arctos.database.museum/guid/KNWR:Ento:6525, http://arctos.database.museum/guid/KNWR:Ento:6529, http://arctos.database.museum/guid/KNWR:Ento:6532, http://arctos.database.museum/guid/KNWR:Ento:6543, http://arctos.database.museum/guid/KNWR:Ento:6547, http://arctos.database.museum/guid/KNWR:Ento:6556, http://arctos.database.museum/guid/KNWR:Ento:6562, http://arctos.database.museum/guid/KNWR:Ento:6574, http://arctos.database.museum/guid/KNWR:Ento:6592, http://arctos.database.museum/guid/KNWR:Ento:6593, http://arctos.database.museum/guid/KNWR:Ento:6595, http://arctos.database.museum/guid/KNWR:Ento:6611, http://arctos.database.museum/guid/KNWR:Ento:6625, http://arctos.database.museum/guid/KNWR:Ento:6639, http://arctos.database.museum/guid/KNWR:Ento:6653",Collected on LTEMP.,,,Script: Mark_Laker@fws.gov,6/5/2019 7:18:18 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:18:37 AM
138958,7,FF07RKNA00,Kenai National Wildlife Refuge,Acari,Acari,733321,643298,Animals,Spider/Scorpion,Animalia,Arthropoda,Euchelicerata,Acari,,,,,Subclass,,,719625,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 6:59:09 PM,Script: Mark_Laker@fws.gov,6/5/2019 6:59:10 PM
161300,7,FF07RKNA00,Kenai National Wildlife Refuge,Tetragnatha,"Tetragnatha Latreille, 1804",849511,802723,Animals,Spider/Scorpion,Animalia,Arthropoda,Euchelicerata,Arachnida,,Araneae,,Tetragnathidae,Genus,Tetragnatha,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:17:58 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:17:59 PM
160254,7,FF07RKNA00,Kenai National Wildlife Refuge,Diaptomus pribilofensis,Diaptomus pribilofensis Juday and Muttkowski,85801,724464,Animals,Crab/Lobster/Shrimp,Animalia,Arthropoda,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,Diaptomidae,Species,Diaptomus,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://www.sf.adfg.state.ak.us/fedaidpdfs/fred.122.pdf,Known from Tustumena Lake {http://www.ciaanet.org/Projects/TUSTUMENA%20RPT%202013.pdf}.,,,Script: Mark_Laker@fws.gov,6/5/2019 10:06:29 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:17:02 AM
163053,7,FF07RKNA00,Kenai National Wildlife Refuge,Radix auricularia,"Radix auricularia (Linnaeus, 1758)",76526,708220,Animals,Slug/Snail,Animalia,Mollusca,Gastropoda,,,Basommatophora,,Lymnaeidae,Species,Radix,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://arctos.database.museum/guid/KNWR:Ento:11102, http://arctos.database.museum/guid/KNWR:Ento:11200","A COI sequence from a a specimen collected at Stormy Lake\footnote{\url{http://arctos.database.museum/guid/KNWR:Ento:11102}} is most similar to a sequence of \itaxon{Radix!auricularia} from the Kuril Islands, suggesting that the Kenai Peninsula population may be Beringian.",,,Script: Mark_Laker@fws.gov,6/5/2019 10:42:02 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:17:01 AM
165680,7,FF07RKNA00,Kenai National Wildlife Refuge,Araniella displicata,"Araniella displicata (Hentz, 1847)",851857,818033,Animals,Spider/Scorpion,Animalia,Arthropoda,Euchelicerata,Arachnida,,Araneae,,Araneidae,Species,Araniella,Sixspotted orbweaver,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://arctos.database.museum/guid/KNWR:Ento:4753, http://arctos.database.museum/guid/KNWR:Ento:6431, http://arctos.database.museum/guid/KNWR:Ento:6545, http://www.inaturalist.org/observations/1454197",Collected on LTEMP.,,,Script: Mark_Laker@fws.gov,6/5/2019 11:04:26 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:17:36 AM
164873,7,FF07RKNA00,Kenai National Wildlife Refuge,Collembola,Collembola,99237,754713,Animals,Other Non-vertebrates,Animalia,Arthropoda,Collembola,,,Collembola,,,Order,,Snow flies,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:57:04 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:57:04 PM
150282,7,FF07RKNA00,Kenai National Wildlife Refuge,Polycelis coronata,"Polycelis coronata (Girard, 1891)",54512,247878,Animals,Other Non-vertebrates,Animalia,Platyhelminthes,Trepaxonemata,,,Neoophora,Eulecithophora,Planariidae,Species,Polycelis,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://www.inaturalist.org/observations/6565818,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:26:30 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:15:45 AM
141300,7,FF07RKNA00,Kenai National Wildlife Refuge,Evarcha proszynskii,"Evarcha proszynskii Marusik & Logunov, 1998",879798,797038,Animals,Spider/Scorpion,Animalia,Arthropoda,Euchelicerata,Arachnida,,Araneae,,Salticidae,Species,Evarcha,A jumping spider,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 7:18:00 PM,Script: Mark_Laker@fws.gov,6/5/2019 7:18:01 PM
130903,7,FF07RKNA00,Kenai National Wildlife Refuge,Megalothorax minimus,"Megalothorax minimus Willem, 1900",100492,5105,Animals,Other Non-vertebrates,Animalia,Arthropoda,Collembola,,,Collembola,Neelipleona,Neelidae,Species,Megalothorax,A minute springtail,"5104, 5106",Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 6:02:54 PM,Script: Mark_Laker@fws.gov,6/5/2019 6:02:56 PM
188438,7,FF07RKNA00,Kenai National Wildlife Refuge,Simocephalus serrulatus,"Simocephalus serrulatus (Koch, 1841)",83901,716723,Animals,Crab/Lobster/Shrimp,Animalia,Arthropoda,Branchiopoda,Phyllopoda,,Diplostraca,Cladocera,Daphniidae,Species,Simocephalus,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"https://www.ebi.ac.uk/ena/data/view/MG936115, https://www.ebi.ac.uk/ena/data/view/MG936598",,,,matt_bowser@fws.gov,10/30/2019 9:48:53 AM,matt_bowser@fws.gov,10/30/2019 9:48:54 AM
135466,7,FF07RKNA00,Kenai National Wildlife Refuge,Littorina subrotundata,"Littorina subrotundata (Carpenter, 1864)",567808,292864,Animals,Slug/Snail,Animalia,Mollusca,Gastropoda,,,Neotaenioglossa,,Littorinidae,Species,Littorina,Salt Marsh Periwinkle,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://www.inaturalist.org/observations/6612398,,,,Script: Mark_Laker@fws.gov,6/5/2019 6:33:46 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:16:54 AM
